id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
4,0.006722384598106146,6.82716490700841e-05,3.921539246221073e-05,0.00027725723339244723,0.00015683301899116486,0.0006294397171586752,5.959958070889115e-05,4.494071617955342e-06,0.020295890048146248,1.0132483112101909e-05,0.003171262564137578,2.8331365683698095e-05,0.1654895842075348,0.0005078777903690934,0.0004773227556142956,3.108702628651372e-07,4.60964220110327e-05,0.12716884911060333,0.00044060350046493113,4.5738132030237466e-05,2.0508332454483025e-05,3.1190500067168614e-06,0.00012331866309978068,0.0003318670205771923,0.004835265688598156,0.00013046142703387886,0.0015582586638629436,7.077024929458275e-05,0.00016750860959291458,6.0900452808709815e-05,0.0040760766714811325,0.00016138068167492747,4.998291842639446e-05,1.3621139260067139e-05,0.0906498059630394,5.634990429825848e-06,1.961110001502675e-06,3.237487908336334e-05,8.942188287619501e-05,4.435085429577157e-06,5.201412568567321e-05,0.00015094080299604684,0.00010193588968832046,0.00013546178524848074,0.004476643167436123,0.00022220679966267198,0.07896146923303604,0.0004786625795532018,0.022356990724802017,1.027427174449258e-06,0.000762476003728807,0.3953443169593811,0.010462633334100246,0.00045789353316649795,0.0001039792041410692,0.0002758570190053433,4.3297801312291995e-05,0.0024428104516118765,0.0003140543994959444,0.00038943649269640446,4.329529929236742e-06,9.074998524738476e-05,0.0038663793820887804,0.00040797924157232046,9.537265577819198e-05,6.385576125467196e-05,2.0858306015725248e-05,9.140305337496102e-05,0.00012116099969716743,0.00019924055959563702,1.9814860934275202e-05,2.918813333963044e-05,9.117999866248283e-07,3.709377779159695e-05,3.850192661047913e-05,0.00024486376787535846,2.156727532565128e-06,0.00023353926371783018,2.1464136807480827e-05,0.006411201786249876,7.294226088561118e-05,5.557554345614335e-07,1.790521309885662e-05,0.00010313207167200744,0.001135928905569017,0.000258017738815397,0.00016642329865135252,7.329545042011887e-05,7.441781781380996e-05,4.463044388103299e-05,4.924421773466747e-06,0.0039544119499623775,0.007895810529589653,9.089272498385981e-05,0.00012472756498027593,5.619968490577776e-08,0.028386926278471947,2.2642157091468107e-06,3.241590820834972e-05
7,1.168788003269583e-05,4.915413228445686e-06,3.5244327591499314e-05,8.295396725088722e-08,1.4439598999160808e-05,3.206028850399889e-05,3.925026612705551e-05,4.7908608394209296e-05,6.2389781305682845e-06,0.0018235654570162296,1.0904862790539482e-07,1.5146545706556935e-07,0.0001299835421377793,6.394881347659975e-05,2.2527752662426792e-05,0.00021901060244999826,6.305922966021171e-07,6.697736807836918e-06,5.4732136050006375e-05,4.428035936143715e-06,1.8767219955861947e-07,9.303938668381306e-07,2.0425325146788964e-06,6.484909249593329e-07,8.648079528938979e-06,9.185810512235548e-08,1.9393246475374326e-05,3.4750672057271004e-05,4.3626238038996235e-05,0.0001706033799564466,0.0021129189990460873,2.6270945454598404e-06,1.1008948604285251e-05,8.877033792487055e-07,1.3040774319961201e-05,1.10193359432742e-05,3.8834068050164205e-07,3.4429140214342624e-05,0.010514043271541595,6.214144832483726e-06,1.6785968909971416e-05,0.00015128798258956522,6.952298281248659e-05,0.0002889889874495566,5.763030230809818e-07,7.247846497193677e-06,1.5081799574545585e-05,0.00020930031314492226,7.2249272307089996e-06,2.2313231966109015e-05,0.003665305906906724,0.00013362312165554613,4.058222475578077e-05,0.8810868859291077,0.024197768419981003,4.278601772966795e-05,0.014402179047465324,0.0004227131721563637,2.09145832741342e-06,2.014216261159163e-05,5.072490239399485e-06,5.900175528950058e-05,5.168460847926326e-05,0.0009292017202824354,0.00012328621232882142,7.73749707150273e-05,1.0889139957726002e-05,4.790275852428749e-05,0.0006721034296788275,0.00022912707936484367,4.797922429133905e-06,3.884149919031188e-06,1.1848941738890062e-07,7.761531014693901e-05,2.7822094125440344e-05,0.0016037489986047149,2.348528323636856e-05,7.211173851828789e-06,0.00019851999240927398,9.52796312958526e-07,8.175633411156014e-06,1.2736621101794299e-05,2.157561539206654e-05,5.3208161261864007e-05,0.009367087855935097,2.5019728127517737e-05,0.041431378573179245,0.003152580000460148,0.0006594193982891738,4.431035449670162e-06,4.674812953453511e-05,3.289380401838571e-05,1.567819936099113e-06,1.4595981156162452e-05,6.806069723097607e-05,1.8062482922687195e-05,0.0006117605371400714,3.589518016156035e-08,9.249375580111519e-06
9,0.00035636487882584333,0.7398809790611267,0.0006737629882991314,0.07492295652627945,0.000460702896816656,0.0002779558999463916,0.0024907500483095646,0.004468161147087812,0.0014272851403802633,0.0010514153400436044,0.00034239585511386395,0.0003235728363506496,0.00039509282214567065,0.004991889465600252,0.002527054864913225,4.9869399845192675e-06,0.00033481436548754573,0.005161606706678867,0.00033137112041004,4.9593683797866106e-05,0.003779154736548662,0.00014589827333111316,0.0023408487904816866,0.026546727865934372,0.00038020266219973564,0.001771130715496838,0.015810677781701088,5.8740961321746e-06,2.8858009955001762e-06,0.0009508951334282756,0.0004953922471031547,0.003665277734398842,0.0005873253685422242,0.007693724241107702,3.8340243918355554e-05,9.961389878299087e-05,0.0021383902058005333,0.00023081412655301392,2.034552198892925e-05,0.00015146343503147364,0.0008095305529423058,0.0015684221871197224,2.3659629732719623e-05,0.008723441511392593,0.018826046958565712,0.0009764984133653343,0.004766368307173252,0.0007189074531197548,0.0035666816402226686,5.801479710498825e-05,0.0009743124828673899,6.297278014244512e-05,0.0001924363023135811,8.219154551625252e-05,0.0003860413853544742,2.637173020048067e-05,0.00011249142698943615,3.214311436749995e-05,2.262165435240604e-05,0.0008303946233354509,1.8936207197839394e-05,2.608473369036801e-05,1.3837692677043378e-05,0.01668766513466835,2.8388712962623686e-05,0.0007245808374136686,6.619001396757085e-06,7.517487392760813e-05,0.001354616484604776,0.00228285463526845,7.97902339400025e-06,0.00048606356722302735,7.92421997175552e-06,1.9204844647902064e-05,0.0007225610315799713,1.6963012967607938e-05,0.00031655572820454836,0.00011754412116715685,0.0005351027939468622,2.875829886761494e-05,0.020725108683109283,2.076264536299277e-06,0.000432672502938658,0.00010263906006002799,6.243019015528262e-05,0.0020945104770362377,9.347227751277387e-05,0.0003121582558378577,0.00023156353563535959,1.97105691768229e-05,5.2157305617583916e-05,9.833850344875827e-05,0.0005464571295306087,0.000163846489158459,0.0012210742570459843,0.00020431105804163963,4.464591620489955e-05,2.3583446818520315e-05,4.575400907924632e-06
12,1.8083378563460428e-06,4.1997385125114306e-08,1.552787216496654e-05,2.4380568675042014e-07,4.9908052801583835e-08,8.764354220147652e-07,4.200587966352032e-08,4.314435500418767e-06,1.8638422261574306e-05,7.635152883267438e-07,1.1539334991539363e-05,0.0011815095786005259,8.195167424673855e-07,3.514245747737732e-07,2.5864735562208807e-06,1.9641831840999657e-06,6.220624527486507e-06,8.361925210920162e-06,0.00015462181181646883,0.8714540600776672,2.3738064669487358e-07,3.9425810172133424e-08,4.4660708226729184e-05,1.1920783435925841e-06,3.191434370819479e-05,0.00015463936142623425,1.062452241740175e-07,5.16190823418583e-07,2.442540562697104e-06,0.00017007978749461472,4.169898602413014e-06,3.7127570976736024e-05,2.293074459203126e-07,9.422102266398724e-06,2.6782092845678562e-06,6.824114734627074e-06,2.13000205917524e-07,0.004330543801188469,0.000695843598805368,0.00022491980053018779,9.80713521130383e-05,7.682189675506379e-07,3.6734025343321264e-05,0.0002181378222303465,2.031954409176251e-07,2.1121510144439526e-05,6.598081199626904e-06,0.00038259796565398574,5.443993359222077e-05,4.543057912087534e-06,1.5956973129505059e-06,2.226666538263089e-06,2.0617389964172617e-06,5.575001864599471e-07,0.0010433251736685634,0.0005764274974353611,4.273741893712213e-08,0.0005690888501703739,6.794839919166407e-06,6.82333052282047e-07,1.8565145865068189e-06,1.950858859345317e-05,9.574051773597603e-07,1.0178077047839906e-07,2.177658302571217e-07,1.938111563504208e-05,0.0002427439612802118,0.02834649756550789,8.71389129315503e-05,4.728231215267442e-05,0.0005987039185129106,5.45985167264007e-05,4.3981458475172985e-06,4.704404091171455e-06,0.0010325589682906866,8.044645483096247e-08,1.2830766991100973e-06,0.005741605535149574,2.048355263184476e-08,8.52970742926118e-07,3.08598117726433e-07,7.826254773135588e-07,9.04733042261796e-06,1.613753556739539e-05,0.08162566274404526,5.168614691797302e-08,3.537504744599573e-05,0.00030025289743207395,7.619048847118393e-05,1.8957336578750983e-05,1.2809517784262425e-06,4.4238840928301215e-05,2.837402632849262e-07,1.560067772743423e-07,2.3721971054158075e-09,1.2610209523700178e-05,3.0350305678439327e-05,1.6472673678435967e-06,1.4018075489730109e-05
13,2.5279874535044655e-05,5.7269467106380034e-06,3.44500585924834e-06,0.00011952233035117388,2.276692839586758e-06,1.865954436652828e-05,0.00014060437388252467,4.705159881268628e-06,9.798689279705286e-05,7.004616691119736e-07,0.007963421754539013,4.103125320398249e-05,3.9834481867728755e-05,0.0010776487179100513,0.46064409613609314,2.099356834150967e-06,7.182889385148883e-05,0.26403215527534485,7.338560408243211e-06,3.7598711060127243e-05,0.00026351961423642933,0.0002764114469755441,0.008387668058276176,0.00018279354844707996,0.005266859661787748,0.0005194685654714704,0.0007734899991191924,1.1746215022867545e-05,3.145547466942844e-08,3.5360695619601756e-05,0.02623792365193367,0.00023252528626471758,0.0015185214579105377,0.00013064251106698066,0.009484861046075821,3.2848126920725917e-06,8.896717190509662e-05,0.00010320707224309444,3.1561925425194204e-05,0.0009413906955160201,0.0001890188141260296,7.697352702962235e-05,5.090561171527952e-05,0.00022330089996103197,0.0006360662519000471,0.00814999919384718,0.07756118476390839,4.654048098018393e-06,0.004527658689767122,1.5191043303275364e-06,0.0004253260267432779,0.00011960578558500856,0.0007557011558674276,1.5912084563751705e-05,8.026430441532284e-05,2.088989731419133e-06,3.897295641763776e-07,3.0963565222918987e-07,0.001752285286784172,8.354863530257717e-05,4.648811591323465e-05,0.00010959765495499596,0.012696470133960247,1.280585456697736e-05,4.8361758672399446e-05,3.158115077894763e-06,0.0012023645685985684,5.027977749705315e-07,6.151939032861264e-06,2.8188589567434974e-05,0.0001021324860630557,3.1395777568832273e-06,2.0611680611182237e-06,0.0001506148837506771,0.0002537007094360888,5.430229066405445e-05,3.625523504524608e-06,8.695420547155663e-06,1.490976592322113e-05,0.0011203871108591557,4.15601534768939e-05,0.001764611224643886,2.1916143566613755e-07,0.0003366036980878562,3.5240140050518676e-07,4.850603090744698e-06,7.800362254783977e-06,1.3175601452530827e-05,3.266492785769515e-05,1.1413805623305961e-05,1.700449914210367e-08,0.0031049144454300404,0.0736466497182846,0.00013757053238805383,0.020995520055294037,2.633228632475948e-06,0.0005339624476619065,1.8077136587635323e-07,1.4769630979571957e-05
16,2.084734433083213e-06,0.0001384462957503274,4.629832801583689e-06,0.9858932495117188,8.340369106463186e-08,1.973021852563761e-07,6.471764936577529e-05,0.0010453753639012575,1.2754127965308726e-05,1.668167783464014e-06,1.0068209121527616e-05,8.03558486950351e-06,3.575800292310305e-05,4.11085675295908e-05,5.547333330468973e-06,7.788367284433662e-09,1.6287044672935735e-06,1.896127969303052e-06,4.0541502244195726e-07,1.1570624991463774e-07,1.2189144626972848e-07,4.813988653040724e-06,3.517345419368212e-07,0.00017894728807732463,6.221004014150822e-07,1.614459961274406e-06,0.00041391790728084743,2.2755357349524274e-06,8.873958989852326e-08,4.242574789259379e-07,5.075903573015239e-06,2.7344123054717784e-07,1.2941924069309607e-05,1.9510819129209267e-06,1.5809732190064096e-08,1.2314247044287185e-07,0.0008665733621455729,2.0666770979005378e-06,3.8214684536796995e-06,3.8839678495605767e-07,2.3502812496190018e-07,0.007752872072160244,1.43876036418078e-07,5.390407022787258e-05,3.041481306809146e-07,6.063409728085389e-06,2.729217339947354e-05,1.5903246719517483e-08,5.796653468337354e-08,3.5247327900833625e-07,1.5252889795647206e-07,3.327705053379759e-05,4.984583574696444e-05,1.3535475851256251e-08,3.393671431695111e-05,1.1355283380254377e-09,1.2683230465881934e-07,3.376052326586887e-09,6.288548348720724e-08,4.816626528736379e-07,9.777963896340225e-07,1.582089126372921e-08,7.77677428231982e-07,1.2457852562874905e-06,1.7526093643027707e-07,2.314520088475547e-06,1.4038655535841826e-05,2.1328408195131487e-07,4.837974074689555e-07,9.978788284570328e-07,7.835309361325926e-07,6.901585720697767e-07,1.639645432760517e-07,4.771419526150567e-07,4.520717595823953e-07,9.197673733751799e-08,4.12848891073736e-07,3.162097641506989e-07,2.1657703186406252e-08,4.133029051445192e-06,4.319752406445332e-06,3.6643123166868463e-06,5.950741410742921e-07,2.4450784508189827e-07,4.808553626389767e-07,8.216833293772652e-07,4.141970322280031e-08,4.486649629598105e-07,5.373627232074796e-07,1.3944570298463077e-07,2.4357609618164133e-06,1.191074898088118e-05,0.00013449357356876135,0.00013712019426748157,0.002936677075922489,3.5639202451420715e-06,8.578670929182408e-08,1.0343542271584738e-05,1.3949272847924021e-08
19,0.00033721394720487297,0.0006370662595145404,7.295539398910478e-05,0.9035246968269348,8.200810839298356e-07,1.1333714610373136e-05,0.029856251552700996,0.0021816068328917027,0.00015210515994112939,0.0001515211333753541,8.475693903164938e-05,0.0003021310840267688,0.0002665855281520635,0.00020339580078143626,0.0004894909216091037,2.751403087586368e-07,0.00033386427094228566,8.552734652766958e-05,7.0914425123191904e-06,1.5114335383259458e-07,3.540946636348963e-05,0.0017788029508665204,3.676408960018307e-05,0.005548285320401192,0.0009571445407345891,1.994564627239015e-06,0.009822502732276917,0.00011038892989745364,3.7113209145900328e-06,5.4118440857564565e-06,4.8257235903292894e-05,3.726100840140134e-05,0.0004387563094496727,6.319244857877493e-05,1.956450432771817e-06,2.242283926534583e-06,0.01072873454540968,2.071771177725168e-06,1.0441167432873044e-05,8.59515494084917e-05,9.683106327429414e-06,0.0002536018437240273,9.447545380680822e-06,0.00036113866372033954,2.928663707280066e-05,0.00012235884787514806,0.006214899010956287,2.0909025977289275e-07,7.703464507358149e-05,1.3245616173662711e-05,3.7536814488703385e-05,0.0001842128549469635,0.0002004224224947393,8.86283305590041e-06,1.830262044677511e-05,4.801012778443692e-07,1.4304923752206378e-06,2.6484029191919944e-08,2.2216146078335441e-07,0.00019123383390251547,8.563720621168613e-05,2.164078068744857e-06,4.956043540005339e-06,0.00013517333718482405,1.302425260973905e-07,0.00010503121302463114,3.4560209769551875e-06,3.2201322142100253e-07,1.4760272279090714e-05,2.669846935532405e-06,2.7927386327064596e-05,4.285900104150642e-06,1.4217677062333678e-06,2.168524133594474e-06,0.00011199627624591812,8.294049621326849e-06,5.146274361322867e-06,4.397950033308007e-05,8.006069947441574e-06,2.5599714717827737e-05,0.00012844674347434193,7.405753422062844e-06,8.935685400501825e-06,6.542610435644747e-07,2.400821540504694e-05,7.12020046194084e-05,2.5520430426695384e-06,3.73957482224796e-05,1.0808446859300602e-05,1.8126966097042896e-05,0.00013449823018163443,0.00019706599414348602,0.011253819800913334,0.00012519325537141412,0.010170998983085155,1.7408026906196028e-05,8.873751539795194e-06,0.0010353296529501677,2.3107493234419962e-06
23,1.9357690689503215e-05,9.604393653717125e-07,0.0003327388840261847,1.805299802981608e-06,3.7104626244399697e-05,4.089667709195055e-05,2.754229171841871e-06,2.0397106709424406e-05,3.4890923416242003e-05,1.341812662758457e-06,1.1120952194687561e-06,0.018518878147006035,0.0002561740984674543,0.000428087601903826,0.00010122150706592947,7.361135067185387e-05,4.8104975576279685e-06,2.5927831757144304e-06,2.781513649097178e-05,2.2827951397630386e-05,2.8114551241742447e-05,4.2278679757146165e-06,1.1618146800174145e-06,0.00010201452096225694,4.3136137151122966e-07,0.0011928594904020429,5.248858769846265e-07,7.300270681298571e-07,0.7146841287612915,0.04817664995789528,1.2512695320765488e-05,0.0005719140754081309,8.225887171420254e-08,2.3251148377312347e-05,2.0267780200811103e-06,0.00016634754138067365,2.5557366825523786e-05,0.004388175904750824,0.003245580242946744,2.9173681468819268e-05,1.3849252127329237e-06,0.0008926771697588265,1.6057862239904352e-06,2.107400359818712e-05,0.00016498331387992948,0.00012299961235839874,5.4836899465726674e-08,5.966820026515052e-05,3.147026291117072e-05,3.015816764673218e-05,1.4512986126646865e-05,0.0008350894786417484,1.1270853065070696e-05,9.863250306807458e-05,0.0002824277908075601,0.0008662126492708921,5.438242806121707e-05,0.009213687852025032,0.0003674663312267512,7.216104677354451e-06,0.00016686950402799994,0.00011658971925498918,0.00025397067656740546,1.0344343536417e-05,8.668285590829328e-05,1.832120142353233e-05,2.319447412446607e-05,0.0022058666218072176,0.0003024007601197809,0.0028912632260471582,4.696207179222256e-05,9.733477054396644e-05,4.319222625781549e-06,3.098493107245304e-05,0.0002664214407559484,1.2594125564646674e-07,4.250554468399059e-07,0.00030796174542047083,1.0384825372966588e-06,8.071056072367355e-06,0.00014100443513598293,7.501853929170466e-07,0.0001422468776581809,1.0062299224955495e-05,0.17865757644176483,1.6594247426837683e-05,6.26569235464558e-05,0.00039334624307230115,0.00019481951312627643,7.703960363869555e-06,0.007715246640145779,1.176219711851445e-06,9.299704402110365e-07,1.2208525959067629e-06,4.689587512984872e-05,2.4875505459931446e-06,2.2370051738107577e-05,2.756955655058846e-05,5.442362089524977e-05
24,0.00020360392227303237,7.909746636869386e-05,0.0006813727086409926,0.00018747437570709735,0.00017047130677383393,8.45798131194897e-05,0.0005139848217368126,0.0008523252326995134,0.00022611027816310525,0.0017280381871387362,0.0001223759027197957,1.563674049975816e-05,0.0002460152318235487,0.00021274301980156451,0.00020657711138483137,4.0952072595246136e-05,0.0008180835866369307,0.0006401346763595939,0.07533692568540573,9.678939386503771e-05,0.00048440712271258235,2.252631566079799e-05,0.016824105754494667,0.0014212853275239468,0.0027254465967416763,1.7307023881585337e-05,0.00010494723392184824,0.0001416202139807865,0.00040301252738572657,0.10350535809993744,0.0005715627921745181,0.00011377017654012889,2.6490479285712354e-06,0.0002664396888576448,0.00014424673281610012,0.00019293789227958769,3.4676642826525494e-05,0.00019605601846706122,0.0004751749220304191,0.001421254244633019,0.014050981029868126,8.975576929515228e-05,0.00029110684408806264,0.012494615279138088,1.6410043826908804e-05,1.1057961273763794e-05,5.120571222505532e-05,0.09749038517475128,0.0012527863727882504,0.07105039805173874,0.003744658315554261,0.0004563676193356514,0.0034861902240663767,0.000266764109255746,0.003678274108096957,0.0010801978642120957,0.00018873342196457088,0.014192300848662853,0.00015892021474428475,0.00030008130124770105,0.0006666184053756297,7.655832450836897e-05,0.00016472204879391938,0.001357683097012341,7.67695382819511e-05,0.000359450961695984,3.069705417146906e-05,0.12455027550458908,0.005275561474263668,0.008593661710619926,0.0052773128263652325,2.9324679417186417e-05,0.0026875920593738556,0.00036874692887067795,0.0004608204762917012,4.9486883654026315e-05,3.758009188459255e-05,0.034107521176338196,8.755350427236408e-05,0.00018786839791573584,0.000181602721568197,1.0403459782537539e-05,1.939753747137729e-05,4.229678233969025e-05,0.14039644598960876,1.22582587209763e-05,0.003199772909283638,0.0426306277513504,0.1660541445016861,0.000908158253878355,0.019793877378106117,8.15476814750582e-05,4.029308911412954e-06,0.00014995266974437982,0.0006713080802001059,0.004586847499012947,0.000825381837785244,9.10740636754781e-05,1.1782886758737732e-05
28,1.1379463558114367e-06,5.422217554951203e-07,2.8029675377183594e-05,0.00017283519264310598,6.998613457653846e-07,5.650579259963706e-05,2.9593054478027625e-06,0.00011830750736407936,0.9496997594833374,6.101923872847692e-07,0.004979177378118038,2.3516939108958468e-05,0.0045645833015441895,5.8115706451644655e-06,0.0034468856174498796,1.308609625993995e-06,1.846865700372291e-07,0.0026828544214367867,6.327401206362993e-05,6.229312475625193e-06,8.36674644233426e-06,4.421863195602782e-06,1.824586979637388e-05,0.00014736896264366806,8.390642324229702e-05,5.6205146393040195e-05,0.0007409608224406838,3.849674158118432e-06,2.806183829306974e-06,8.416941454925109e-06,3.3727442882991454e-07,7.553469185950235e-05,4.670006887863565e-07,6.669508366030641e-06,1.5824010915821418e-05,3.6055160308023915e-05,1.9549213902791962e-05,2.0783139916602522e-05,1.0891531928791665e-05,9.649422281654552e-05,3.4433173823344987e-06,4.8028294258983806e-05,2.6953637188853463e-07,4.700410045188619e-06,9.1328147391323e-05,0.021220454946160316,0.008964817970991135,9.302925718657207e-06,0.000106316692836117,7.574807341370615e-07,6.839304205641383e-06,0.00015580056060571223,1.4709241440868936e-05,2.978158590849489e-06,1.4743994825039408e-06,0.00010098033817484975,6.410618880181573e-07,2.118237898685038e-05,1.588336999702733e-05,2.816810956574045e-05,1.4948894886401831e-06,2.2677266997561674e-07,1.1514419384184293e-05,8.70516032591695e-06,6.739724085491616e-07,3.1626672125639743e-07,3.0636188057542313e-06,5.333584704203531e-05,6.731107077939669e-06,1.694239654170815e-05,4.868301402893849e-06,2.0626739569706842e-06,1.8445157934365852e-07,9.464725962970988e-07,4.558873479254544e-05,7.735164217592683e-06,2.1284640183694137e-07,0.0001227657776325941,2.0880561635294725e-07,0.0010214494541287422,5.9604029956972227e-05,5.757632379754796e-07,2.963708766401396e-06,1.903936754388269e-05,3.3860193070722744e-05,7.149025691433053e-07,7.721274641880882e-07,1.207421337312553e-05,4.567766154650599e-06,6.38308733869053e-07,1.8574771729618078e-06,3.0021479688002728e-05,0.00037995591992512345,3.2356228985008784e-06,1.4474528143182397e-05,1.2777525171259185e-07,0.00011541139974724501,2.2055382942198776e-07,3.660450715869956e-07
