id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
4,0.00018170487601310015,2.3093274648999795e-05,1.793578121578321e-05,0.0008061093976721168,0.00010198096424574032,0.0001863180223153904,2.025517460424453e-05,3.099953755736351e-05,5.3844483772991225e-05,0.00015712741878814995,0.0001830781257012859,1.601790609129239e-05,6.170351844048128e-05,3.15655161102768e-05,7.262855797307566e-05,0.00022404627816285938,0.0002575323742348701,2.6406920369481668e-05,7.694088708376512e-05,2.3387448891298845e-05,0.0002544244925957173,0.00045240187318995595,0.0001039829439832829,7.092988380463794e-05,1.5016838005976751e-05,8.196550334105268e-05,0.0012103525223210454,0.00034333046642132103,5.643618351314217e-05,0.0001699419372016564,1.6876381778274663e-05,0.006309062242507935,0.002023496897891164,0.0007567307911813259,0.00013934081653133035,6.940497405594215e-05,0.00044444671948440373,3.628341801231727e-05,0.00021536109852604568,6.696940545225516e-05,9.644489182392135e-06,0.00026213107048533857,0.00010011639824369922,5.128066914039664e-05,0.00012149975373176858,0.0001861293858382851,0.007680453360080719,1.5842211723793298e-05,4.286425610189326e-05,1.191994670080021e-05,0.0005628814687952399,0.9070194363594055,5.026110011385754e-05,3.927140642190352e-05,0.00031534075969830155,0.000699759868439287,0.0013790519442409277,1.2714856893580873e-05,6.675057375105098e-05,0.00016251565830316395,0.00022489142429549247,0.00019924980006180704,0.00011549996997928247,3.8822767237434164e-05,0.024148570373654366,0.00023509719176217914,0.00011197277490282431,4.043577064294368e-06,0.00017681886674836278,0.0002040824620053172,0.0001582594122737646,8.636056008981541e-05,0.000657292315736413,1.3233771824161522e-05,0.006751847453415394,0.005521425977349281,1.6644902643747628e-05,0.00024962893803603947,0.004219719674438238,0.0002992859808728099,9.153177234111354e-05,0.00014830120198894292,2.051203955488745e-05,0.011568174697458744,0.006800261326134205,4.3488638766575605e-05,7.711424404988065e-05,4.1220832827093545e-06,0.001435397076420486,7.3554124355723616e-06,0.00015288000577129424,0.00013804854825139046,2.424499689368531e-05,4.770811938215047e-05,4.875636659562588e-05,1.6744394088163972e-05,3.3118158171419054e-05,0.0016691685887053609,6.100123209762387e-05
7,3.466215275693685e-05,5.4959800763754174e-05,0.0003393541555851698,0.004121832549571991,1.4993268450780306e-05,3.3660748158581555e-05,0.0010585206327959895,7.377032306976616e-05,7.224054570542648e-05,4.400576290208846e-05,1.927778976096306e-05,1.9453738786978647e-05,4.6394805394811556e-05,9.095885616261512e-05,2.4845503503456712e-05,3.6523135349852964e-05,1.8796878066495992e-05,0.0005968783516436815,1.2764365237671882e-05,0.0036514517851173878,6.0548223700607195e-05,0.0001141962711699307,8.180845907190815e-05,7.990901212906465e-05,6.39718200545758e-06,0.0001461528881918639,0.0005618204595521092,0.0004836831649299711,5.491479532793164e-05,3.108141754637472e-05,0.00011667246872093529,0.00021035679674241692,0.00028013906558044255,2.1115727577125654e-05,0.0008127600303851068,1.3135795597918332e-05,0.005287025589495897,6.960720929782838e-05,7.122765964595601e-05,0.00042021481203846633,0.0017733994172886014,0.0017078801756724715,0.0002940099220722914,0.00014277134323492646,4.547051139525138e-05,0.004738480318337679,3.0656996386824176e-05,0.0038785061333328485,0.0006801762501709163,8.465333849017043e-06,0.9376757144927979,0.00010231851774733514,0.0003256344352848828,0.00026521971449255943,0.00021830257901456207,0.00038402556674554944,1.651329148444347e-05,0.00019546359544619918,0.001569442800246179,0.00019587787392083555,0.000317388738039881,0.0001546875573694706,4.443735451786779e-05,0.0001591819745954126,6.77074640407227e-05,0.00017793939332477748,4.0925628127297387e-05,6.865822797408327e-05,0.0007930966094136238,0.00801968015730381,1.4315342923509888e-05,7.982081297086552e-05,8.367488044314086e-05,0.00018209223344456404,1.561392127769068e-05,0.00012313318438827991,0.003010545391589403,5.41868394066114e-05,7.197516970336437e-05,0.00048391782911494374,4.481882569962181e-05,0.001174356322735548,0.0009826966561377048,0.0015432604122906923,0.0004300176806282252,0.0007212097407318652,0.0023316864389926195,0.002809849800541997,1.63450968102552e-05,2.907127964135725e-05,0.0001690072676865384,2.54760143434396e-05,6.62466754874913e-06,2.9205230021034367e-06,0.0005763990920968354,0.00013494509039446712,0.0007771069067530334,0.00012945625348947942,0.000595211167819798
9,0.0004169976164121181,0.8831908106803894,0.0003248757857363671,9.720704838400707e-05,0.023104362189769745,0.001120775006711483,0.00012500418233685195,0.0007893777801655233,0.008157167583703995,0.0021642260253429413,0.0005903911660425365,0.004262364003807306,0.00028457370353862643,0.0009968536905944347,0.00236478541046381,0.0003254264884162694,0.026428991928696632,0.0001858746982179582,5.4891825129743665e-05,0.00056649831822142,0.001631694147363305,0.000272760953521356,0.00014790406567044556,2.7919188141822815e-05,2.18297318497207e-05,0.0005506335292011499,0.010583481751382351,5.190624506212771e-05,0.00032326419022865593,0.0005186695489101112,0.00022536081087309867,9.505880734650418e-05,0.00023187899205368012,0.0003471470845397562,4.4079988583689556e-05,0.003455217694863677,0.00010432692943140864,0.0001165222711279057,8.000480738701299e-05,0.00048615114064887166,0.00010471039422554895,0.00024095461412798613,0.0001436066668247804,1.3505524293577764e-05,3.278681106166914e-05,5.692381091648713e-05,2.701008452277165e-05,0.0005803980748169124,0.0004919239436276257,0.0006651530275121331,0.00013518263585865498,8.151292422553524e-05,7.010186527622864e-05,0.00020917576330248266,0.0003371284401509911,9.382080315845087e-05,0.0005025185528211296,2.470866820658557e-05,1.9304083252791315e-05,7.548899884568527e-05,9.290709567721933e-05,1.6421063264715485e-05,2.5668412490631454e-05,0.0002566264884080738,0.0007724635070189834,0.0003496261197142303,0.0002081029088003561,5.535179661819711e-05,0.00012275988410692662,0.000646848464384675,3.37837336701341e-05,0.0001422941277269274,7.594152702949941e-05,0.0005141909350641072,0.000648568500764668,0.00015695688489358872,2.8831216695834883e-05,0.00043248667498119175,0.00038210078491829336,5.118500848766416e-05,0.0009658611379563808,5.6794484407873824e-05,4.469402847462334e-05,0.0003023958997800946,0.0007197068771347404,0.0002475212677381933,4.195037399767898e-05,0.00023449084255844355,8.66750197019428e-05,0.0005026981234550476,2.0497222067206167e-05,0.00016207796579692513,0.00016913595027290285,0.0002530066412873566,0.0020345617085695267,0.0009915119735524058,9.736017091199756e-06,9.745367424329743e-05,0.009272776544094086
12,0.00016228418098762631,0.02331623062491417,9.244203829439357e-05,0.000525018316693604,0.0001244183222297579,0.00014450325397774577,0.0015554509591311216,0.0008839303045533597,0.0036385967396199703,0.0018469905480742455,0.00012091697135474533,0.0032480184454470873,0.0012404980370774865,0.04283476248383522,0.00233571813441813,0.0003991563862655312,0.00034950836561620235,0.0035133284982293844,1.2843727745348588e-05,0.5642856359481812,0.0009723900584504008,6.621496140724048e-05,0.00027646133094094694,6.727008440066129e-05,3.6662146158050746e-05,0.0003509619564283639,0.006692014168947935,0.00022462871856987476,8.460482058580965e-05,0.00017003536049742252,0.0002328290865989402,0.00011352860747138038,0.00029399211052805185,7.501707295887172e-05,0.0002623882610350847,6.760798714822158e-05,0.0009326851577498019,0.0005084564909338951,0.0001455869060009718,0.00026759697357192636,0.0004811607941519469,0.00652545178309083,0.00019562311354093254,6.639974162681028e-05,8.242660987889394e-05,0.0005143072339706123,2.097438118653372e-05,0.2748240530490875,0.00951967854052782,4.797678047907539e-05,0.0011772660072892904,8.245530625572428e-05,0.001019155140966177,0.00012080747546860948,0.0002388082502875477,5.757548569818027e-05,2.0143528672633693e-05,9.104064520215616e-05,0.00047460387577302754,0.0003792252973653376,0.00024966755881905556,3.210312206647359e-05,9.33825212996453e-05,0.0015183817595243454,0.00015443938900716603,0.0004227797035127878,0.00039086604374460876,0.0003132327401544899,0.0003140726767014712,0.0005733653670176864,1.9855722712236457e-05,0.0005801773513667285,0.00013567006681114435,0.00024300225777551532,5.7440949603915215e-05,0.00018296770576853305,0.00010455025767441839,0.00045032851630821824,0.00031907748780213296,0.0004172101034782827,0.0007812296971678734,0.00046618602937087417,0.0012793290661647916,0.0002099148987326771,0.00025119955535046756,0.004461564123630524,0.00040419751894660294,0.0021721820812672377,4.576064384309575e-05,0.0002544791786931455,9.687362762633711e-05,0.000535696919541806,6.360887346090749e-05,6.866487092338502e-05,0.005059902556240559,0.010442082770168781,0.0001655171363381669,0.00033052306389436126,0.007928200997412205
13,8.282191265607253e-05,0.0008235211134888232,4.772805914399214e-05,3.638217458501458e-05,0.00035346500226296484,0.00018149205425288528,0.0003788726171478629,0.00011445982818258926,0.020110059529542923,9.962249896489084e-05,0.00010142909013666213,0.03195866942405701,0.0012394075747579336,0.0048468951135873795,0.8995732665061951,7.812512194504961e-05,0.00469507509842515,8.014730701688677e-05,0.00014025915879756212,9.841697465162724e-05,0.0006234573083929718,1.2217130461067427e-05,0.0005239396123215556,4.4583601265912876e-05,8.313718717545271e-05,0.0001479945203755051,0.0023103677667677402,0.00012839115515816957,0.0001606848236406222,7.520365761592984e-05,3.221874430892058e-05,2.7548983780434355e-05,1.3345685147214681e-05,4.4944761611986905e-05,5.779112325399183e-05,0.0006056864513084292,3.248599750804715e-05,3.838211341644637e-05,3.953724808525294e-05,5.377767593017779e-05,2.152437809854746e-05,0.00037503778003156185,6.250147271202877e-05,8.901830005925149e-05,2.5722103600855917e-05,8.38830692373449e-06,4.789585727849044e-05,5.6579865486128256e-05,0.0015849233604967594,0.00043323010322637856,2.4502878659404814e-05,6.475045665865764e-05,7.277667464222759e-05,0.00018384783470537513,0.00011400716903153807,5.21797155670356e-05,2.617258178361226e-05,1.764243279467337e-05,2.1917825506534427e-05,0.00012063718895660713,0.0002183349133701995,0.000281485088635236,5.715756196877919e-05,0.0008251846302300692,0.00017457599460612983,4.123536928091198e-05,0.00015809410251677036,4.2501702409936115e-05,2.8885324354632758e-05,0.00018613511929288507,0.0001902178191812709,0.001071248552761972,8.13780861790292e-05,0.00015286092821042985,0.00033012262429110706,6.993719580350444e-05,1.2451320799300447e-05,0.0006334157660603523,0.000568933377508074,0.0001937262568389997,0.001105208182707429,8.61146763782017e-05,0.00013449338439386338,0.00023017500643618405,0.00010942340304609388,1.6146310372278094e-05,3.921737152268179e-05,2.5618865038268268e-05,3.6103694583289325e-05,0.0003932002291548997,9.205406240653247e-05,0.0009056075941771269,0.00015649294073227793,0.0011086614103987813,0.00033219059696421027,0.015847664326429367,6.142312486190349e-05,0.0002048794849542901,0.0002985434257425368
16,0.0005276838783174753,3.992223719251342e-05,0.0007881629862822592,0.5975666046142578,6.746975850546733e-05,4.8904650611802936e-05,0.0006831231876276433,0.0013921527424827218,0.00039119317079894245,3.453719909884967e-05,0.0008444476407021284,0.00021554544218815863,0.005694898311048746,0.00036972350790165365,0.00019088767294306308,0.00014036381617188454,0.0002146072656614706,0.012291405349969864,0.001472874078899622,0.00248496001586318,0.0002230166719527915,0.00042664833017624915,0.0007379806484095752,0.0004523566458374262,0.000531356199644506,0.0003956710279453546,0.002629708033055067,0.002043264452368021,0.0007038892945274711,0.00017806368123274297,0.0015709234867244959,0.003050104482099414,0.0048142788000404835,0.00010019980254583061,0.0010719806887209415,9.783052519196644e-05,0.006484760902822018,0.00021412030037026852,0.0002473412314429879,0.0006676704506389797,0.0019006315851584077,0.00817754864692688,0.0004380643949843943,0.022795645520091057,0.001894071465358138,0.011943183839321136,0.0006597200408577919,0.0025198773946613073,0.0026757880114018917,0.0005550808273255825,0.041887298226356506,0.0004926629480905831,0.024035297334194183,0.0025320688728243113,0.00020133414363954216,0.0027964399196207523,0.00014119972183834761,0.0021411182824522257,0.017376741394400597,0.00036193797132000327,0.012668267823755741,0.0001454841549275443,0.005589144304394722,0.00047756059211678803,0.0009950072271749377,0.002427279017865658,0.000697230629157275,0.0013935193419456482,0.0022163374815136194,0.014619087800383568,0.00016880322073120624,0.0004382683546282351,0.00034473263076506555,0.0038148183375597,0.0002144511672668159,0.0005658145528286695,0.0030030030757188797,0.0005466710426844656,0.00037512078415602446,0.006579889915883541,0.0001153672274085693,0.012866923585534096,0.0011100901756435633,0.007929855957627296,0.0005276109441183507,0.01696069911122322,0.06559628248214722,0.002132017631083727,0.00016122822125907987,0.002318722428753972,0.0017444344703108072,0.0071519045159220695,0.00022165794507600367,0.0002282147906953469,0.004703169222921133,0.001848261570557952,0.013996664434671402,0.002116195857524872,0.00336395762860775
19,0.0009354912326671183,8.308912947541103e-05,0.000515976338647306,0.8790252208709717,3.753602140932344e-05,4.005203300039284e-05,0.00014858219947200269,0.0001689150813035667,0.00022677976812701672,1.5320785678341053e-05,0.0009115375578403473,3.5296212445246056e-05,0.004612533841282129,7.427250238833949e-05,3.835886673186906e-05,0.00010560741793597117,0.00015852085198275745,0.001152767799794674,0.00036304755485616624,0.0010097428457811475,0.00027522831805981696,0.0007066816906444728,0.0002026248403126374,0.0002382493403274566,0.00010343942994950339,0.00040804906166158617,0.0006338980747386813,0.00018164316134061664,0.0002656738506630063,0.00019106370746158063,0.0007485985988751054,0.0031665461137890816,0.006225463002920151,9.325920837000012e-05,0.000355937285348773,4.701700163423084e-05,0.0029239915311336517,0.0001238052936969325,0.00014842103701084852,0.0007934437599033117,0.0004922762745991349,0.002502613700926304,7.303069287445396e-05,0.0014815842732787132,0.0003361289855092764,0.005365277174860239,0.0004452386638149619,0.0006197339971549809,0.0007174975471571088,6.925712659722194e-05,0.021559668704867363,0.00039310165448114276,0.0017902703257277608,0.0012957191793248057,0.00017328065587207675,0.0021583642810583115,8.629732474219054e-05,0.00012473476817831397,0.0011377485934644938,5.714690996683203e-05,0.004596782382577658,8.203578909160569e-05,0.00031675866921432316,6.063263208488934e-05,0.0006939301965758204,0.0025439681485295296,0.00018690295109990984,0.00016629660967737436,0.0013012040872126818,0.004672368988394737,5.0117687351303175e-05,8.82071690284647e-05,0.00020996174134779721,0.00030069335480220616,0.00010268008190905675,0.00014061912952456623,0.0008578657289035618,0.00012866790348198265,9.733931074151769e-05,0.0015163508942350745,2.6205188987660222e-05,0.0014654911356046796,0.00016945801326073706,0.001276496797800064,0.0005310512497089803,0.0079418383538723,0.002429400337859988,0.0010739794233813882,1.952398997673299e-05,0.00036632228875532746,0.0007519758073613048,0.0013608344597741961,3.98391202907078e-05,0.0001312431850237772,0.009221883490681648,0.00026488068397156894,0.0015496942214667797,0.00045885323197580874,0.004436907358467579
23,0.00015302810061257333,0.0006674476317130029,0.004184832330793142,0.00045031585614196956,0.00035630559432320297,0.013605722226202488,0.00040654721669852734,0.00020867965940851718,0.0005312361172400415,6.745155405951664e-05,0.00027594080893322825,0.0003693205944728106,0.00015485999756492674,0.00016431897529400885,0.0006446036277338862,0.03193525969982147,0.0001423321373295039,9.182978101307526e-05,0.00019803439499810338,0.0002637809666339308,0.0002992972149513662,0.0009242873056791723,0.0019108729902654886,0.0012409251648932695,0.00044777896255254745,0.0011687212390825152,0.0003810375346802175,0.0002102513681165874,0.7997583746910095,0.07993444800376892,0.009857785888016224,9.268832218367606e-05,0.0004958919016644359,0.0036423425190150738,0.0010024808580055833,0.0029323941562324762,0.0005371246370486915,0.0010976297780871391,0.0017689657397568226,0.0013822109904140234,0.00023840124777052552,5.8762088883668184e-05,0.0045937118120491505,0.00017069563909899443,0.0001026707177516073,6.0723275964846835e-05,9.103576303459704e-05,2.7481470169732347e-05,0.00039518988342024386,0.0003675204061437398,9.366802260046825e-05,0.00019790639635175467,0.0002812656166497618,0.00018679183267522603,0.0007837777375243604,0.0040129306726157665,0.00022312712098937482,0.00022234415519051254,4.7495675971731544e-05,0.00020000584481749684,0.00019405799685046077,0.0033132846001535654,0.00024906493490561843,0.00011565574095584452,0.00025023060152307153,0.00021403314894996583,0.0017164030577987432,0.0008835922344587743,0.0006197334150783718,0.0024939768481999636,0.0019966205582022667,0.00036059808917343616,0.0004971652524545789,0.001849895459599793,1.8213577277492732e-05,7.212278433144093e-05,0.00037697632797062397,0.0002807355485856533,6.98232397553511e-05,0.0016976292245090008,0.0005019234959036112,0.0012179353507235646,8.517069363733754e-05,4.0950235415948555e-05,0.00011709173122653738,7.96877357061021e-05,0.00034192908788099885,0.0005376694025471807,0.00030361872632056475,0.0002634264819789678,0.00047546366113238037,0.00020627147750928998,0.000477649737149477,0.00023023670655675232,0.0001714402314973995,7.526802801294252e-05,0.0009011733927763999,5.6310283980565146e-05,0.00033415487268939614
24,0.0004963473766110837,0.00024469432537443936,0.00012144314678153023,6.792505155317485e-05,0.00012638077896554023,0.00037857345887459815,7.900203490862623e-05,1.7661897800280713e-05,0.0015088648069649935,0.00029985004221089184,3.533324343152344e-05,2.2332797016133554e-05,2.078642137348652e-05,1.3924473933002446e-05,3.7447185604833066e-05,0.00021591951372101903,0.001093862229026854,4.106936830794439e-05,1.4989657756814267e-05,2.8912281777593307e-05,0.00011848282883875072,6.763901183148846e-05,1.6910285921767354e-05,3.2704345358069986e-05,5.161995431990363e-06,2.368610330449883e-05,0.0025384086184203625,5.6862456403905526e-05,2.315275742148515e-05,9.851033246377483e-05,3.3808444186433917e-06,0.0052853794768452644,0.0011892024194821715,0.000698466319590807,0.00014126977475825697,1.9868904928443953e-05,0.00038259895518422127,0.0006151116103865206,0.00045789332943968475,0.0012302501127123833,0.00016967285773716867,0.0001196547964354977,7.203184213722125e-05,8.796649126452394e-06,2.7082982342108153e-05,0.0010428492678329349,1.4505215403914917e-05,9.594056791684125e-06,3.1280596886062995e-05,2.9552027626778e-05,0.0001240031560882926,0.0013249404728412628,3.002002358698519e-06,1.992707211684319e-06,6.155542359920219e-05,9.648012201068923e-05,1.7521359040983953e-05,2.67817795247538e-05,0.00024205651425290853,0.0006636444595642388,3.371084312675521e-05,1.8165823348681442e-05,8.984497071651276e-06,3.1705640139989555e-05,5.704190698452294e-05,0.00014923438720870763,4.456411716091679e-06,2.641530272740056e-06,9.517811122350395e-05,0.00011594342504395172,5.186426278669387e-06,6.128919631009921e-05,0.00023845814575906843,9.76870160229737e-06,0.00013363448670133948,0.00011500451364554465,9.278296056436375e-05,3.383316652616486e-05,0.0001703916786937043,6.919450243003666e-05,5.65171503694728e-05,2.416919232928194e-05,8.742893260205165e-05,0.00024544852203689516,0.974983274936676,4.593528137775138e-05,8.506674930686131e-06,1.5963651094352826e-05,6.018970907462062e-06,6.763204874005169e-05,4.160336175118573e-05,1.553229049022775e-05,1.0221570846624672e-05,1.0315306099073496e-05,0.0008394386386498809,7.520503277191892e-05,5.129327746544732e-06,3.417555126361549e-05,2.3731958208372816e-05
28,0.0009051435044966638,0.0030415786895900965,0.00012605338997673243,7.906497921794653e-05,0.00021794598433189094,0.00018130909302271903,0.00041387599776498973,0.0009677333291620016,0.9312527179718018,0.00010400997416581959,0.0006272532627917826,0.0012679928913712502,0.003508705412968993,0.000544970971532166,0.0036134591791778803,0.00030128646176308393,0.00651507219299674,0.00027905264869332314,4.614217687048949e-05,0.00035613958607427776,0.0005730033153668046,2.8273665520828217e-05,0.00018685925169847906,2.043537824647501e-05,2.80867225228576e-05,0.00010938526247628033,0.0016764033352956176,7.351454769377597e-06,0.00010881933849304914,0.00011196600826224312,2.817595304804854e-05,6.385322194546461e-05,0.00022527923283632845,0.00028296877280808985,2.455495996400714e-05,0.0002850361343007535,2.3316400984185748e-05,6.973243580432609e-05,2.835502164089121e-05,6.048010618542321e-05,1.7080716133932583e-05,0.0003925029595848173,5.138139385962859e-05,2.3582091671414673e-05,3.640117574832402e-05,9.755181963555515e-05,1.6113044694066048e-05,0.0001243065344169736,0.0007300522993318737,0.0004735406255349517,2.933610085165128e-05,3.4802418667823076e-05,1.6160489394678734e-05,0.00010850513353943825,8.102978608803824e-05,0.00010939547792077065,4.308497955207713e-05,4.021562290290603e-06,3.668999852379784e-05,0.0002111844951286912,6.497106369351968e-05,3.3314838219666854e-05,2.7824997232528403e-05,0.0001318610302405432,0.000254534330451861,0.00019684726430568844,3.8668815250275657e-05,1.9519704437698238e-05,0.00011189757788088173,0.0003645910765044391,2.051039155048784e-05,0.000224552713916637,3.562810888979584e-05,0.00011256632569711655,7.863935752538964e-05,3.680571535369381e-05,2.2170252123032697e-05,3.961414404329844e-05,0.0001095281622838229,7.033997098915279e-05,0.0001347898069070652,3.283495607320219e-05,4.896188693237491e-05,0.00010829218081198633,0.0005601705051958561,3.809055488090962e-05,5.9600904933176935e-05,2.7672065698425286e-05,6.173660494823707e-06,0.0014776851749047637,6.847712938906625e-05,0.00012920817243866622,6.993015995249152e-05,0.0009527436341159046,0.03091941401362419,0.0019420968601480126,4.848340722674038e-06,1.1934409485547803e-05,0.00048396841157227755
